"","scale","llMean","llCI1","llCI2","llPermMean","llPermCI1","llPermCI2"
"1",5e+05,-481.408099431354,NA,NA,NA,NA,NA
"2",125000,234.643086781979,60.7183880421708,381.521147072107,-41.3335870403541,-43.70454711445,-38.8220299351344
"3",31250,116.80975090023,14.3134295244924,214.401115254194,-20.9457664497033,-27.1115898756476,-15.0765708677048
"4",7812.5,32.4073683619611,-10.2038617073543,127.75919691354,-11.0135397148281,-15.5102881812683,-8.06512987237787
"5",1953.125,8.3007775701834,-12.1793677751201,38.3846561369224,-7.62146070207185,-11.5700987027452,-4.55700560651005
"6",488.28125,2.44862180994186,-8.78039961806387,13.9486963232929,-4.29146443068671,-9.39890365564156,-0.900571365543231
"7",122.0703125,1.11330475500513,-5.19288673710946,5.25221086858943,-0.869113434273101,-6.10228886752461,1.48536890204767
"8",30.517578125,0.770791500023173,-2.0110301288288,2.6949414383352,0.407510672421565,-1.94819235919506,1.67002032595629
