"site","scale","spp","nbLL","pLL","nbZ","nbPar.k","nbPar.mu","kl","perm.nbLL","perm.pLL","perm.nbZ","perm.nbPar.k","perm.nbPar.mu","perm.kl"
"BCI",244.140625,"CHR1EC",-1087.31836052909,-1118.92194212028,53.2237769615848,1.95853052155571,0.19091796875,-0.00493311238547809,-1062.67473820803,-1062.66940295251,27.750892880119,100.000000000038,0.190917978339382,-0.000121272256851529
"BCI",244.140625,"CHR2AR",-1515.18761094967,-1521.21911569847,256.172387278342,6.36948384280287,0.3271484375,-0.00358536031160715,-1490.22721409702,-1490.19626309669,210.752041214356,100.000000000919,0.327148453828894,-0.000257491870354968
"BCI",244.140625,"CHR2CA",-545.392965772873,-548.611592463921,2.09425239962303,4.38323379461034,0.07177734375,-0.00048861514352927,-534.96134128848,-534.918547889517,0.893019728061901,100.000000000009,0.0717773464640275,-2.22175353613471e-05
"BCI",244.140625,"CLIDDE",-104.231779521911,-104.602744469858,0.00914685893177806,4.67233071265534,0.0087890625,-8.0865597924647e-06,-103.21724110119,-103.216450108738,0.00143340752891053,100,0.00878906250233483,-3.79415489833998e-07
"BCI",244.140625,"CLIDOC",-74.096310606981,-76.8546018668047,0.00351110855043132,1.20719481030077,0.005859375,-1.38957562938531e-05,-73.6768995920905,-73.6765480364568,0.000423188483417779,100,0.00585937500530553,-1.69635365420192e-07
"BCI",244.140625,"CLIDSE",NA,-22.5780200924739,NA,NA,NA,0,NA,-22.5780200924739,NA,NA,NA,0
"BCI",244.140625,"COCCCO",-439.565662832766,-439.564894406482,0.457183627302581,100,0.0546875009351462,-1.33664437737793e-05,-440.242452136575,-440.258041587042,0.493980777992884,58.0121457489877,0.0546875,-2.30193159768164e-05
"BCI",244.140625,"COCCMA",-1050.85953298237,-1068.10432212262,41.1563952418782,2.72172421188076,0.181640625,-0.00352957575698952,-1031.26203590415,-1031.31314852505,24.4600619832596,56.239586410635,0.181640625,-0.000198637145266309
"BCI",244.140625,"COLUGL",NA,-8.6246189861594,NA,NA,NA,0,NA,-8.6246189861594,NA,NA,NA,0
"BCI",244.140625,"CONOBR",-29.2437428258183,-29.646445680718,0.000842979989546906,2.0048971596474,0.001953125,-9.45482613206029e-07,NA,-28.953298500158,NA,NA,NA,0
"BCI",244.140625,"CONOCI",-403.864815787799,-410.55972156132,0.869024542352428,2.36837382824491,0.0478515625,-0.000418548170791423,-396.59248811017,-396.578994914465,0.267608271679622,100.000000000001,0.0478515637214906,-1.03800813875098e-05
"BCI",244.140625,"CORDAL",-534.675580512561,-582.843202717851,3.21490462322542,0.706513931773025,0.072265625,-0.00251665903808544,-542.922893202042,-543.094518059541,1.35008380347342,20.0526873179772,0.072265625,-0.000111435997737617
"BCI",244.140625,"CORDBI",-1513.63565331896,-1584.47263665654,298.053071205441,1.50528499169645,0.3212890625,-0.00985237609155582,-1466.42421268979,-1466.28285004027,185.99918778804,100.000000018642,0.321289147149588,-0.000252043292721233
"BCI",244.140625,"CORDLA",-2103.40232421521,-2141.36167618909,2323.82225329938,2.71548151756483,0.57177734375,-0.00736975306538018,-2068.21807253881,-2072.12363087351,2642.91073434979,9.8338365729383,0.57177734375,-0.00337600968587801
"BCI",244.140625,"COU2CU",-2761.49773536798,-3608.74959918617,4629.74737867301,0.34554179441116,1.0048828125,0.20023072274597,-2663.48011431343,-2663.19099917377,12514.0964339028,100.000026961119,1.0048882203555,1.91907964979263e-05
"BCI",244.140625,"COUTHE",NA,-22.5780200924739,NA,NA,NA,0,NA,-22.5780200924739,NA,NA,NA,0
"BCI",244.140625,"CROTBI",-980.051957036816,-1581.31732607158,177.824535284251,0.11107576047792,0.228515625,0.0253127114815384,-1199.46790663586,-1199.79987372069,57.6636461499498,24.2579762989973,0.228515625,-0.0006458797870786
"BCI",244.140625,"CUPACI",-63.220583068305,-63.2203389316535,0.000244610894028599,100,0.00488281250154015,-1.18035944452647e-07,-63.220583068305,-63.2203389316535,0.000244610894028599,100,0.00488281250154015,-1.18035944452647e-07
"BCI",244.140625,"CUPALA",-222.441360104123,-222.694410666514,0.0582754286357809,9.21530632217655,0.0224609375,-2.60149090045978e-05,-221.908855399793,-222.001263485954,0.0460069422828013,15.3809212675596,0.0224609375,-1.56221520666542e-05
"BCI",244.140625,"CUPARU",-383.856024444586,-388.891679114083,0.653303757501178,2.56055909066188,0.044921875,-0.000345371981711831,-379.233785399548,-379.252157107381,0.263626020126741,48.090909090909,0.044921875,-1.91162327612839e-05
"BCI",244.140625,"CUPASY",-2160.44846832004,-2290.49090944264,2263.03286319398,1.33797626463253,0.59228515625,-0.0041034930322045,-2086.37915557809,-2086.69722186608,3241.81646118816,35.5020160137259,0.59228515625,-0.00105926146602419
"BCI",244.140625,"CYPHHA",-35.4362671807707,-35.7690525491864,0.00117822665136985,2.51104023552503,0.00244140625,-1.17839072969413e-06,-35.075966403286,-35.0759053686265,3.04872028882566e-05,100,0.00244140625026771,-2.96553803758577e-08
"BCI",244.140625,"DENDAR",-369.260626985355,-369.812861371865,0.367121071628535,8.5713741910925,0.04296875,-9.75879090925099e-05,-366.346808617029,-366.347125469065,0.215726647634254,336.074626865672,0.04296875,-2.51753037154526e-06
"BCI",244.140625,"DES2PA",-5847.02963927445,-5636.2420133095,21033.9027620997,0.836854906336615,5.53076171875,0.941216879284136,-4993.74394027512,-4849.38699117283,13283.7309539315,3.96327728038655,5.53076171875,0.15137120204165
"BCI",244.140625,"DIO2AR",-391.610205910609,-392.265676427571,0.466896720324474,8.15777330312945,0.04638671875,-0.000118476747398431,-388.108922967799,-388.106793344211,0.268677072189721,100,0.0463867200498773,-9.78396349051087e-06
"BCI",244.140625,"DIPTPA",-240.020310543103,-240.025608205749,0.0439579732381674,67.5271668822769,0.02490234375,-4.3634567673848e-06,-239.338810595803,-239.332461025189,0.0332811829971372,100,0.0249023437861076,-2.94734458318905e-06
"BCI",244.140625,"DRYPST",-2834.12788084393,-3703.21976873039,5152.62837169991,0.366789794069829,1.064453125,0.21108191390685,-2787.47715786788,-2790.21440559183,12837.9776137507,13.5711331427529,1.064453125,0.00155034157772819
"BCI",244.140625,"ELAEOL",-118.452094929397,-121.746375708623,0.0184781767443988,1.52155599603568,0.01025390625,-3.33200420191542e-05,-117.183104140514,-117.182027517155,0.00228034251573505,100,0.0102539062585591,-5.14891070072399e-07
"BCI",244.140625,"ENTESC",-78.7761177619986,-78.7757051730722,0.000538367373752357,100,0.00634765625090175,-1.9888872920076e-07,-78.7761177619986,-78.7757051730722,0.000538367373752357,100,0.00634765625090175,-1.9888872920076e-07
"BCI",244.140625,"ERY1CO",-369.488620274697,-369.488747223146,0.222116764434127,506.063888888877,0.04345703125,-1.70855420665117e-06,-369.488620274697,-369.488747223146,0.222116764434127,506.063888888877,0.04345703125,-1.70855420665117e-06
"BCI",244.140625,"ERY2MA",-774.951175299019,-776.111428433516,7.21359872753978,9.4772144633633,0.1181640625,-0.000560470689732209,-767.967374972935,-767.963561303592,5.38125436345141,100.000000000001,0.11816406350135,-5.45504992868823e-05
"BCI",244.140625,"ERY2PA",-435.047235997129,-435.120984143168,0.5151866256845,26.5217903415783,0.0537109375,-4.8543258150048e-05,-432.367980818201,-432.348395420928,0.375459352380809,100.000000000001,0.0537109384694678,-1.29195629203603e-05
"BCI",244.140625,"EUGECO",-1444.22697426696,-1469.52701532148,210.712735369341,2.70206794937715,0.29833984375,-0.00652881665431944,-1403.16587043538,-1403.05049331907,139.062671839904,100.000000003054,0.298339863384743,-0.000230018789467136
"BCI",244.140625,"EUGEGA",-2622.83468609913,-2844.17261427723,5445.90162513068,0.8994548510577,0.85498046875,0.0397757336579476,-2488.91970160145,-2488.8679739419,13474.3155561621,100.000000279903,0.854980767574016,-0.000214383404581401
"BCI",244.140625,"EUGENE",-1239.44010977727,-1253.50266134729,88.1092154564731,3.28186722902627,0.2353515625,-0.00428955563896018,-1223.48501011955,-1224.01205701925,65.4184019067612,19.4292071994014,0.2353515625,-0.000836515707935467
"BCI",244.140625,"EUGEOE",-2670.43895586792,-2957.77466794527,5436.562633292,0.766321493890623,0.88671875,0.0576499805135897,-2546.15793447262,-2546.86514625318,13698.6077435041,25.7078284923928,0.88671875,-0.000544874674042746
"BCI",244.140625,"FARAOC",-8777.72199911517,-9277.90231226673,79347.0261796315,0.24226912702665,12.7138671875,5.18518785096967,-6714.35814965491,-5989.5114955444,32746.3978152915,2.03464972772613,12.7138671875,0.363207879431973
"BCI",244.140625,"FICUBU",-35.4362671807707,-35.7690525491864,0.00117822665136985,2.51104023552503,0.00244140625,-1.17839072969413e-06,-35.075966403286,-35.0759053686265,3.04872028882566e-05,100,0.00244140625026771,-2.96553803758577e-08
"BCI",244.140625,"FICUC2",-52.361575803802,-52.3614195558365,0.000125093613310374,100,0.00390625000048848,-7.56927427147466e-08,-52.361575803802,-52.3614195558365,0.000125093613310374,100,0.00390625000048848,-7.56927427147466e-08
"BCI",244.140625,"FICUCI",NA,-8.6246189861594,NA,NA,NA,0,NA,-8.6246189861594,NA,NA,NA,0
"BCI",244.140625,"FICUIN",-94.6606571164916,-96.1173908725019,0.00972854279259179,2.02874132804757,0.0078125,-1.46764978775597e-05,-93.6331092064385,-93.6324842227139,0.00100551507026973,100,0.0078125000029612,-3.00380483409389e-07
"BCI",244.140625,"FICUMA",-52.361575803802,-52.3614195558365,0.000125093613310374,100,0.00390625000048848,-7.56927427147466e-08,-52.361575803802,-52.3614195558365,0.000125093613310374,100,0.00390625000048848,-7.56927427147466e-08
"BCI",244.140625,"FICUOB",-40.9972449913548,-40.9971571015881,5.27123785738201e-05,100,0.00292968750017953,-4.26615224618092e-08,-40.9972449913548,-40.9971571015881,5.27123785738201e-05,100,0.00292968750017953,-4.26615224618092e-08
"BCI",244.140625,"FICUPO",NA,-22.5780200924739,NA,NA,NA,0,NA,-22.5780200924739,NA,NA,NA,0
"BCI",244.140625,"FICUTO",-131.351197613287,-131.410710920035,0.0082684834475689,13.86230248307,0.01171875,-4.82870980176432e-06,-130.718969934546,-130.717563739475,0.00341013328573316,100,0.0117187500065442,-6.70509517339638e-07
"BCI",244.140625,"FICUTR",-35.075966403286,-35.0759053686265,3.04872028882566e-05,100,0.00244140625026771,-2.96553803758577e-08,-35.075966403286,-35.0759053686265,3.04872028882566e-05,100,0.00244140625026771,-2.96553803758577e-08
"BCI",244.140625,"FICUYO",-46.7510814872719,-46.7509618597286,8.37539941928268e-05,100,0.00341796875064627,-5.80096439061882e-08,-46.7510814872719,-46.7509618597286,8.37539941928268e-05,100,0.00341796875064627,-5.80096439061882e-08
"BCI",244.140625,"GAR2IN",-4161.43507468393,-4362.08533447438,16987.2631777837,0.818282359060475,2.2470703125,0.364386380630706,-3675.00237971725,-3674.66531608783,6631.71675504016,17.4743068926755,2.2470703125,0.0190178579416047
"BCI",244.140625,"GAR2MA",-1088.49401117939,-1099.01274652343,45.2639545915022,3.74897942064646,0.19189453125,-0.00289924710750175,-1067.53180619542,-1067.5323128124,28.5581312120813,505.320979899489,0.19189453125,-2.4280749688693e-05
"BCI",244.140625,"GENIAM",-294.067694831231,-294.093934473896,0.104993447416006,34.6237826755509,0.0322265625,-1.40234813038092e-05,-292.718273736179,-292.707640112776,0.0728325233788889,100,0.0322265626077585,-4.86237840800288e-06
"BCI",244.140625,"GUAPST",-587.602553920725,-588.574410311028,2.23765024047192,8.65137614678899,0.080078125,-0.000307926790448132,-581.93666316917,-581.930620577881,1.48988047066504,100,0.080078125087219,-2.71740098745265e-05
"BCI",244.140625,"GUARGR",-268.286308712138,-268.277810992967,0.0517937625827909,100,0.0288085938848648,-3.91304982302096e-06,-268.286308712138,-268.277810992967,0.0517937625827909,100,0.0288085938848648,-3.91304982302096e-06
"BCI",244.140625,"GUARGU",-2634.50747924466,-2782.17850936294,6615.68727697331,1.22099160693475,0.8662109375,0.0244640627207197,-2509.73153194481,-2509.78002259521,13778.1005797453,97.382086350228,0.8662109375,-0.000204880633991485
"BCI",244.140625,"GUARSP",-1711.82403674547,-1718.66446739837,574.039778546391,6.54544995376522,0.40185546875,-0.00421004843980722,-1692.87303564227,-1693.40993579238,530.397698432547,24.4277035060754,0.40185546875,-0.00126780859155313
"BCI",244.140625,"GUATDU",-1819.4245380686,-1862.99040914193,846.224484535166,2.37904698655155,0.4375,-0.00885501838557371,-1763.86474394319,-1763.86471975496,736.956166896146,2047.00000000012,0.4375,-1.69700278889613e-05
"BCI",244.140625,"GUAZUL",-290.060134040711,-292.163205439878,0.224151658762636,3.54766031195841,0.03125,-0.000126599828133891,-285.817096737679,-285.807097779183,0.066323640631915,100,0.0312500001146029,-4.58134441720453e-06
"BCI",244.140625,"GUETFO",-832.957430447784,-834.331041074372,10.2396335338421,9.21762215202635,0.130859375,-0.000684926814063261,-822.070211684517,-822.024290861088,7.16099816875547,100.000000000002,0.130859375163295,-6.50867616196079e-05
"BCI",244.140625,"GUSTSU",-1458.81429398709,-2000.55652610296,406.303416409082,0.274228408750353,0.3583984375,0.0153990814599504,-1580.7431144885,-1580.98869531823,321.671896901992,34.4530612244897,0.3583984375,-0.000814089393546987
"BCI",244.140625,"HAMEAX",-396.882518144645,-420.812103870476,0.904581931443189,0.89569845422966,0.0478515625,-0.00102475375524529,-398.603938315929,-398.658436456145,0.356391480945804,29.1663274207619,0.0478515625,-3.54923358470218e-05
"BCI",244.140625,"HAMEPA",NA,-8.6246189861594,NA,NA,NA,0,NA,-8.6246189861594,NA,NA,NA,0
"BCI",244.140625,"HAMPAP",-514.772153160662,-560.093952762471,2.62514764184666,0.775252935129578,0.068359375,-0.0021372991647206,-520.400982134771,-520.468749160933,1.05871553609892,31.1094224924012,0.068359375,-6.50121519790715e-05
"BCI",244.140625,"HASSFL",-1247.68882698602,-1265.99502180367,94.4759523627923,2.98889814043852,0.236328125,-0.00465506195303581,-1221.51352810848,-1221.52598470542,61.1837556670204,125.538266599087,0.236328125,-0.000133510687720102
"BCI",244.140625,"HEISAC",-405.863146265161,-406.10376310049,0.448141068559423,13.9479422185882,0.048828125,-7.67879168132854e-05,-404.018002244561,-404.024321558811,0.337464312961064,85.7202680066998,0.048828125,-1.25805664435448e-05
"BCI",244.140625,"HEISCO",-1852.63846360017,-1885.14250767307,963.563592859991,2.8877142309296,0.45263671875,-0.00803873889528865,-1809.90427846406,-1810.63257573942,891.523856718238,21.6188051131315,0.45263671875,-0.00155990854724277
"BCI",244.140625,"HERRPU",-1295.46506480762,-1298.94464093345,99.1928708645472,7.6902725699452,0.25439453125,-0.00224473799142666,-1290.28451492159,-1291.77760305654,92.5777624615064,11.9123291037441,0.25439453125,-0.00149097598110554
"BCI",244.140625,"HIRTAM",-136.275838034612,-136.5298733934,0.0147775802436186,6.74064805057956,0.01220703125,-1.07403082185849e-05,-135.145104849102,-135.14357903228,0.00385677024268358,100,0.0122070312801455,-7.26826932898954e-07
"BCI",244.140625,"HIRTTR",-4175.87239713658,-4510.35814032529,17739.306301284,0.700569939075478,2.2294921875,0.410437303392044,-3701.59098000726,-3701.02203028838,7061.01263574159,8.73669343154392,2.2294921875,0.0374871444520111
"BCI",244.140625,"HURACR",-412.35096002407,-412.344964147885,0.336369631264532,100,0.05029296897115,-1.14082973712725e-05,-412.35096002407,-412.344964147885,0.336369631264532,100,0.05029296897115,-1.14082973712725e-05
"BCI",244.140625,"HYBAPR",-9433.04709365799,-11156.105492918,102182.771803318,0.166678748046997,14.5732421875,7.27948250516375,-7108.64843541195,-6203.92949037772,35236.2504258876,1.7070343276315,14.5732421875,0.503706556194614
"BCI",244.140625,"HYERAL",-360.79627787536,-362.516511863128,0.425591153775392,4.5889598058867,0.04150390625,-0.000168972647904794,-356.85215950092,-356.853551382992,0.197313516926154,165.394486692015,0.04150390625,-4.78560874461734e-06
"BCI",244.140625,"INGACO",-230.620362039515,-231.34211664242,0.0827056940776952,5.39157155399473,0.0234375,-4.81048343448467e-05,-228.169687372671,-228.164062812072,0.0276936453705429,100,0.0234375002038359,-2.61864543783051e-06
"BCI",244.140625,"INGAFA",-271.825253640557,-271.816465436238,0.0545074556310485,100,0.0292968751304036,-4.04276411029466e-06,-272.509074471381,-272.509612616798,0.0666409243997176,220.899280575541,0.029296875,-1.83082379005162e-06
"BCI",244.140625,"INGAGO",-923.811356457874,-924.628931203518,15.7167814981118,12.8656827309237,0.15283203125,-0.000641674079770063,-912.509966808762,-912.439964025891,11.8571839821284,100.000000000073,0.152832034242885,-8.4609415195598e-05
"BCI",244.140625,"INGAM1",NA,-15.8629436111989,NA,NA,NA,0,NA,-15.8629436111989,NA,NA,NA,0
"BCI",244.140625,"INGAMA",-1094.86402348119,-1149.23037421933,62.1574214123879,1.22613029206699,0.1953125,-0.0070503844581228,-1074.54366485835,-1074.46165614547,28.4587124289154,100.000000000427,0.195312509162706,-0.000125662620772225
"BCI",244.140625,"INGAMI",NA,-15.8629436111989,NA,NA,NA,0,NA,-15.8629436111989,NA,NA,NA,0
"BCI",244.140625,"INGAPE",-488.291819148942,-495.587864746069,1.70499795244013,2.60690533465403,0.0615234375,-0.000606278342994214,-478.735617498901,-478.716766341318,0.597140811796557,100.000000000004,0.0615234411942489,-1.66776230380157e-05
"BCI",244.140625,"INGAPU",-167.057852724314,-168.667777605966,0.0409938596656081,2.7774762550882,0.015625,-4.20371043800006e-05,-165.086758537311,-165.084258667509,0.0081232826504925,100,0.0156250000918518,-1.18256981557434e-06
"BCI",244.140625,"INGAQU",-1439.2197909607,-1446.40520516883,188.881096588676,5.50706917820803,0.30029296875,-0.00370845181086795,-1414.77294865346,-1414.75487242101,149.167867904899,100.000000000116,0.300292972626032,-0.000231922304080033
"BCI",244.140625,"INGARU",-52.9487798942698,-53.7477139169564,0.00288172663108378,2.01278269419862,0.00390625,-3.74395362907946e-06,-52.361575803802,-52.3614195558365,0.000125093613310374,100,0.00390625000048848,-7.56927427147466e-08
"BCI",244.140625,"INGAS1",-1142.66378881129,-1152.86732855155,56.7899789721509,3.90859963252513,0.20703125,-0.00311375293566472,-1125.73897487015,-1125.95124303198,40.3705312511833,29.3774708908747,0.20703125,-0.000462400406290248
"BCI",244.140625,"INGASA",-689.313430401721,-689.999642869942,4.19459992775973,11.6552327519165,0.10009765625,-0.000342956082482764,-683.476796779677,-683.473636172451,3.1309351677396,100.000000000001,0.100097657645457,-4.06928441131456e-05
"BCI",244.140625,"INGASP",-117.183104140514,-117.182027517155,0.00228034251573505,100,0.0102539062585591,-5.14891070072399e-07,-117.183104140514,-117.182027517155,0.00228034251573505,100,0.0102539062585591,-5.14891070072399e-07
"BCI",244.140625,"INGATH",-627.909877585894,-648.987272522535,5.17749394919958,1.63799753648076,0.0869140625,-0.00170518777093831,-618.369013591895,-618.369885028861,2.01326028355272,288.72107765452,0.0869140625,-1.09428215986213e-05
"BCI",244.140625,"INGAUM",-1680.91167998273,-1689.49937357894,506.240135915356,5.60092212411255,0.38916015625,-0.004678639177725,-1659.01730624428,-1659.35198971451,456.025285723052,30.3719375977363,0.38916015625,-0.000998611264490261
"BCI",244.140625,"JAC1CO",-867.160826097881,-880.71626761024,17.0926935992572,2.74765100671141,0.13671875,-0.00227775743816735,-853.680892328263,-853.905542606337,9.98234797974687,23.6062602965403,0.13671875,-0.000294047086350759
"BCI",244.140625,"LACIAG",-2209.55062749201,-2260.64814142944,3184.45533802287,2.42644594318414,0.623046875,-0.00623793980360643,-2146.90371767859,-2147.44630177564,4193.1619615564,27.9594519374867,0.623046875,-0.0013081670806343
"BCI",244.140625,"LACMPA",-403.335683806371,-403.331174378251,0.309718456113064,100,0.0488281252346215,-1.07861615757056e-05,-402.652486956664,-402.638027197691,0.283851071097918,100.000000000001,0.0488281261731074,-1.07862060253673e-05
"BCI",244.140625,"LAETPR",-141.051802997921,-141.609025193266,0.0216208286191156,4.57312252964427,0.0126953125,-1.70673962734038e-05,-140.170675965855,-140.222730832146,0.00962635689247815,15.4445734184562,0.0126953125,-5.07674017708987e-06
"BCI",244.140625,"LAETTH",-1118.33726925543,-1176.79389285368,67.2636476434344,1.37461305380395,0.2001953125,-0.00674677805948662,-1097.20734963428,-1097.19523607143,33.3141598474892,100.000000000071,0.200195321221187,-0.000130567926747133
"BCI",244.140625,"LAFOPU",-35.075966403286,-35.0759053686265,3.04872028882566e-05,100,0.00244140625026771,-2.96553803758577e-08,-35.075966403286,-35.0759053686265,3.04872028882566e-05,100,0.00244140625026771,-2.96553803758577e-08
"BCI",244.140625,"LEANDI",NA,-8.6246189861594,NA,NA,NA,0,NA,-8.6246189861594,NA,NA,NA,0
"BCI",244.140625,"LICAHY",-483.362756764822,-512.495827347938,1.99195860464073,0.960294476170776,0.06201171875,-0.00151915601782186,-483.56299888464,-483.580587164802,0.73111315657054,58.0547119249668,0.06201171875,-2.9124457009216e-05
"BCI",244.140625,"LICAPL",-835.797725807308,-845.271096157417,13.7078068727782,3.25896886484157,0.1298828125,-0.0018004351720564,-821.123610029552,-821.127599360095,7.55041407535919,168.159975293388,0.1298828125,-3.8258407643095e-05
"BCI",244.140625,"LINDLA",-271.746866425458,-273.535306364995,0.167228017113644,3.61141678129299,0.02880859375,-0.000106423889768337,-268.970135508767,-268.970958173527,0.0637921533927336,179.188427299702,0.02880859375,-2.18441068831393e-06
"BCI",244.140625,"LONCLA",-1509.27214069764,-1563.99384840189,290.36002046399,1.53084678288776,0.32177734375,-0.00978621433296094,-1480.97138178231,-1481.2159096914,205.695194189681,32.4944115238233,0.32177734375,-0.000764180517764762
"BCI",244.140625,"LOZAPI",NA,-8.6246189861594,NA,NA,NA,0,NA,-8.6246189861594,NA,NA,NA,0
"BCI",244.140625,"LUEHSE",-652.947036675987,-681.501768653956,6.41908537766476,1.198411280035,0.0927734375,-0.00247887119401571,-649.672195990321,-649.773117754061,2.76160047828622,29.3709409454765,0.0927734375,-0.000120252741208099
"BCI",244.140625,"MACLTI",NA,-8.6246189861594,NA,NA,NA,0,NA,-8.6246189861594,NA,NA,NA,0
"BCI",244.140625,"MACRGL",-382.404649663127,-414.878048798701,0.723863579219174,0.826104876310524,0.0458984375,-0.00102132319826642,-385.032437830955,-385.030769526723,0.260958734954445,100,0.0458984377655379,-9.58871957745181e-06
"BCI",244.140625,"MALMSP",-1219.02471486172,-1223.13389350806,72.3087997034182,6.79301423027167,0.23046875,-0.0022015110001801,-1193.96383684473,-1193.83826185437,51.1937056582927,100.000000000651,0.230468756580474,-0.000161403438475515
"BCI",244.140625,"MALPRO",-192.341074282789,-195.457889957042,0.0777036248901272,2.19375035252975,0.0185546875,-7.41187321713418e-05,-190.178585967799,-190.200394585014,0.0216059591372442,28.9167286245352,0.0185546875,-5.72644326126673e-06
"BCI",244.140625,"MAQUCO",-2324.24174625754,-2386.70264925672,4415.91791051819,2.29829076601864,0.681640625,-0.00403325844140234,-2236.15350273543,-2236.23302131739,6608.38184415748,73.0100153295859,0.681640625,-0.00049618074665181
"BCI",244.140625,"MAR1LA",-108.035679142212,-147.017242768507,0.363323280649451,0.221572244759655,0.01123046875,-0.000247464821911903,-126.251161170857,-126.249869715296,0.00299954401623583,100,0.0112304687856423,-6.1641032312918e-07
"BCI",244.140625,"MARGNO",NA,-15.8629436111989,NA,NA,NA,0,NA,-15.8629436111989,NA,NA,NA,0
"BCI",244.140625,"MAYTSC",-330.320314585145,-330.3157916321,0.133914128966858,100,0.0375976566457869,-6.54543600436411e-06,-331.641098389311,-331.70208599322,0.178234027627476,24.4902113113735,0.03759765625,-2.66542894913561e-05
"BCI",244.140625,"MICOAF",-1059.57159155051,-1175.7992735781,60.6769252786661,0.823222120677035,0.18994140625,-0.00848626195283389,-1063.91663816709,-1064.08670349515,29.6795858405284,31.6035481822512,0.18994140625,-0.000376922923209977
"BCI",244.140625,"MICOAR",-1270.67968742437,-1431.73031843476,148.072208656485,0.721864962713544,0.2529296875,-0.0107992260395134,-1275.23680454742,-1275.23780911221,78.6430058465482,419.109090909076,0.2529296875,-4.42099993334779e-05
"BCI",244.140625,"MICODO",NA,-15.8629436111989,NA,NA,NA,0,NA,-15.8629436111989,NA,NA,NA,0
"BCI",244.140625,"MICOEL",-74.2257626427272,-74.3696952170167,0.0029550628440902,6.19677093844601,0.005859375,-2.73181859100877e-06,-73.6768995920905,-73.6765480364568,0.000423188483417779,100,0.00585937500530553,-1.69635365420192e-07
"BCI",244.140625,"MICOHO",-268.747757682969,-272.05914349926,0.196729137458223,2.5896697639925,0.0283203125,-0.000142580429642587,-266.061628188243,-266.108500946673,0.0772669037001229,24.2992222677037,0.0283203125,-1.55458336061048e-05
"BCI",244.140625,"MICOIM",-84.6571033809072,-86.282769841406,0.00724098362868995,1.76879397605234,0.0068359375,-1.2912954361333e-05,-83.7983416963396,-83.7978631916179,0.000672809381098468,100,0.00683593750077591,-2.3043532800046e-07
"BCI",244.140625,"MICONE",-819.251638094784,-880.523764214026,17.8410380559739,1.07056822673177,0.1279296875,-0.00443540345026627,-814.597555459296,-814.72464103521,7.77779231055298,30.4136327549052,0.1279296875,-0.000204415974008424
"BCI",244.140625,"MICOPR",NA,-15.8629436111989,NA,NA,NA,0,NA,-15.8629436111989,NA,NA,NA,0
"BCI",244.140625,"MOURMY",-4882.66158389789,-5130.12752193433,21186.0657536685,0.661444498046702,3.193359375,0.677067637131788,-4146.51203586959,-4133.74419486832,7785.98085894248,8.24705598253426,3.193359375,0.0590643870418478
"BCI",244.140625,"MYRCGA",-222.899950618764,-223.387557847074,0.070425743904846,6.57831493642588,0.0224609375,-3.6360232427099e-05,-220.620134753724,-220.614969124834,0.0243431991572194,100,0.0224609375443935,-2.40978004438271e-06
"BCI",244.140625,"MYROFR",-57.8467474304181,-57.8465496794086,0.00017821632013925,100,0.00439453125191313,-9.57038401061194e-08,-57.8467474304181,-57.8465496794086,0.000178216320139239,100,0.00439453125191313,-9.57038401061194e-08
"BCI",244.140625,"NECTCI",-631.939753913835,-640.453603848508,4.46961600406938,2.86524295835223,0.08740234375,-0.00103785075845953,-622.208664516436,-622.313994118293,2.26922955444568,27.7711838714567,0.08740234375,-0.000114163560366864
"BCI",244.140625,"NECTGL",-445.300765272457,-449.204416413184,1.02416553071325,3.29933225880728,0.0546875,-0.000390223355978094,-439.565662832766,-439.564894406482,0.457183627302581,100,0.0546875009351462,-1.33664437737793e-05
"BCI",244.140625,"NECTPU",-311.395869927607,-317.942265120426,0.361376964373536,1.96303805792257,0.0341796875,-0.000266679367828422,-306.340623615601,-306.328662087703,0.0871204563865778,100,0.0341796898947244,-5.44775521458786e-06
"BCI",244.140625,"NECTS1",NA,-15.8629436111989,NA,NA,NA,0,NA,-15.8629436111989,NA,NA,NA,0
"BCI",244.140625,"NEEAAM",-304.311494794519,-304.331655588907,0.116978318787367,40.3551428571428,0.03369140625,-1.31142973329756e-05,-303.640180307493,-303.638508408348,0.0985014637768308,100,0.0336914063485871,-5.29846500823981e-06
"BCI",244.140625,"OCHRPY",-62.8957164784103,-66.3983927620015,0.000162527324387395,0.83598791145961,0.0048828125,-1.39299432733345e-05,-63.220583068305,-63.2203389316535,0.000244610894028599,100,0.00488281250154015,-1.18035944452647e-07
"BCI",244.140625,"OCOTCE",-763.361626967683,-764.164614459286,6.56847079012627,11.4495185499858,0.11572265625,-0.000449773148891901,-757.912822899351,-757.926289834247,5.19027009696659,88.0789760348587,0.11572265625,-5.96921753253061e-05
"BCI",244.140625,"OCOTOB",-587.14675902777,-595.819410407516,3.36524458591584,2.64297441619511,0.0791015625,-0.000939037270867055,-573.744921678132,-573.690816630736,1.19956890479129,100.000000000011,0.079101564734652,-2.65701279471935e-05
"BCI",244.140625,"OCOTPU",-498.358757036233,-499.204321941798,1.16285211102218,8.34807919805741,0.06396484375,-0.000211338523793018,-493.948913288759,-493.94682656977,0.746237462217135,100,0.0639648444335172,-1.79355372779193e-05
